   KT           JONSWAP          OUR           ELFOUHAILY             WT  
  510.3000     3.048E-0011     7.643E-0011     1.505E-0010    121.7967
  510.8000     3.039E-0011     7.623E-0011     1.500E-0010    121.9356
  511.3000     3.030E-0011     7.604E-0011     1.495E-0010    122.0744
  511.8000     3.021E-0011     7.585E-0011     1.490E-0010    122.2134
  512.3000     3.012E-0011     7.566E-0011     1.485E-0010    122.3524
  512.8000     3.003E-0011     7.546E-0011     1.480E-0010    122.4916
  513.3000     2.995E-0011     7.527E-0011     1.475E-0010    122.6307
  513.8000     2.986E-0011     7.508E-0011     1.470E-0010    122.7700
  514.3000     2.977E-0011     7.489E-0011     1.465E-0010    122.9093
  514.8000     2.969E-0011     7.470E-0011     1.461E-0010    123.0487
  515.3000     2.960E-0011     7.452E-0011     1.456E-0010    123.1882
  515.8000     2.951E-0011     7.433E-0011     1.451E-0010    123.3278
  516.3000     2.943E-0011     7.414E-0011     1.446E-0010    123.4674
  516.8000     2.934E-0011     7.395E-0011     1.441E-0010    123.6071
  517.3000     2.926E-0011     7.377E-0011     1.436E-0010    123.7469
  517.8000     2.917E-0011     7.358E-0011     1.432E-0010    123.8867
  518.3000     2.909E-0011     7.340E-0011     1.427E-0010    124.0267
  518.8000     2.900E-0011     7.321E-0011     1.422E-0010    124.1667
  519.3000     2.892E-0011     7.303E-0011     1.417E-0010    124.3068
  519.8000     2.884E-0011     7.284E-0011     1.413E-0010    124.4469
  520.3000     2.875E-0011     7.266E-0011     1.408E-0010    124.5871
  520.8000     2.867E-0011     7.248E-0011     1.403E-0010    124.7274
  521.3000     2.859E-0011     7.230E-0011     1.399E-0010    124.8678
  521.8000     2.851E-0011     7.212E-0011     1.394E-0010    125.0082
  522.3000     2.842E-0011     7.194E-0011     1.389E-0010    125.1488
  522.8000     2.834E-0011     7.176E-0011     1.385E-0010    125.2893
  523.3000     2.826E-0011     7.158E-0011     1.380E-0010    125.4300
  523.8000     2.818E-0011     7.140E-0011     1.376E-0010    125.5707
  524.3000     2.810E-0011     7.122E-0011     1.371E-0010    125.7116
  524.8000     2.802E-0011     7.104E-0011     1.367E-0010    125.8524
  525.3000     2.794E-0011     7.086E-0011     1.362E-0010    125.9934
  525.8000     2.786E-0011     7.069E-0011     1.358E-0010    126.1344
  526.3000     2.778E-0011     7.051E-0011     1.353E-0010    126.2755
  526.8000     2.770E-0011     7.033E-0011     1.349E-0010    126.4167
  527.3000     2.762E-0011     7.016E-0011     1.344E-0010    126.5580
  527.8000     2.755E-0011     6.998E-0011     1.340E-0010    126.6993
  528.3000     2.747E-0011     6.981E-0011     1.335E-0010    126.8407
  528.8000     2.739E-0011     6.964E-0011     1.331E-0010    126.9822
  529.3000     2.731E-0011     6.946E-0011     1.327E-0010    127.1237
  529.8000     2.723E-0011     6.929E-0011     1.322E-0010    127.2654
  530.3000     2.716E-0011     6.912E-0011     1.318E-0010    127.4071
  530.8000     2.708E-0011     6.895E-0011     1.314E-0010    127.5488
  531.3000     2.700E-0011     6.878E-0011     1.309E-0010    127.6907
  531.8000     2.693E-0011     6.861E-0011     1.305E-0010    127.8326
  532.3000     2.685E-0011     6.844E-0011     1.301E-0010    127.9746
  532.8000     2.678E-0011     6.827E-0011     1.296E-0010    128.1166
  533.3000     2.670E-0011     6.810E-0011     1.292E-0010    128.2588
  533.8000     2.663E-0011     6.793E-0011     1.288E-0010    128.4010
  534.3000     2.655E-0011     6.776E-0011     1.284E-0010    128.5432
  534.8000     2.648E-0011     6.759E-0011     1.280E-0010    128.6856
  535.3000     2.640E-0011     6.743E-0011     1.275E-0010    128.8280
  535.8000     2.633E-0011     6.726E-0011     1.271E-0010    128.9705
  536.3000     2.626E-0011     6.709E-0011     1.267E-0010    129.1131
  536.8000     2.618E-0011     6.693E-0011     1.263E-0010    129.2557
  537.3000     2.611E-0011     6.676E-0011     1.259E-0010    129.3985
  537.8000     2.604E-0011     6.660E-0011     1.255E-0010    129.5413
  538.3000     2.596E-0011     6.643E-0011     1.251E-0010    129.6841
  538.8000     2.589E-0011     6.627E-0011     1.247E-0010    129.8271
  539.3000     2.582E-0011     6.611E-0011     1.243E-0010    129.9701
  539.8000     2.575E-0011     6.595E-0011     1.238E-0010    130.1132
  540.3000     2.568E-0011     6.578E-0011     1.234E-0010    130.2563
  540.8000     2.561E-0011     6.562E-0011     1.230E-0010    130.3995
  541.3000     2.554E-0011     6.546E-0011     1.226E-0010    130.5428
  541.8000     2.546E-0011     6.530E-0011     1.222E-0010    130.6862
  542.3000     2.539E-0011     6.514E-0011     1.218E-0010    130.8297
  542.8000     2.532E-0011     6.498E-0011     1.214E-0010    130.9732
  543.3000     2.525E-0011     6.482E-0011     1.211E-0010    131.1168
  543.8000     2.518E-0011     6.466E-0011     1.207E-0010    131.2604
  544.3000     2.512E-0011     6.450E-0011     1.203E-0010    131.4042
  544.8000     2.505E-0011     6.435E-0011     1.199E-0010    131.5480
  545.3000     2.498E-0011     6.419E-0011     1.195E-0010    131.6919
  545.8000     2.491E-0011     6.403E-0011     1.191E-0010    131.8358
  546.3000     2.484E-0011     6.388E-0011     1.187E-0010    131.9799
  546.8000     2.477E-0011     6.372E-0011     1.183E-0010    132.1240
  547.3000     2.470E-0011     6.356E-0011     1.180E-0010    132.2681
  547.8000     2.464E-0011     6.341E-0011     1.176E-0010    132.4124
  548.3000     2.457E-0011     6.325E-0011     1.172E-0010    132.5567
  548.8000     2.450E-0011     6.310E-0011     1.168E-0010    132.7011
  549.3000     2.444E-0011     6.295E-0011     1.164E-0010    132.8456
  549.8000     2.437E-0011     6.279E-0011     1.161E-0010    132.9901
  550.3000     2.430E-0011     6.264E-0011     1.157E-0010    133.1347
  550.8000     2.424E-0011     6.249E-0011     1.153E-0010    133.2794
  551.3000     2.417E-0011     6.234E-0011     1.149E-0010    133.4241
  551.8000     2.411E-0011     6.219E-0011     1.146E-0010    133.5690
  552.3000     2.404E-0011     6.204E-0011     1.142E-0010    133.7138
  552.8000     2.397E-0011     6.188E-0011     1.138E-0010    133.8588
  553.3000     2.391E-0011     6.173E-0011     1.135E-0010    134.0039
  553.8000     2.384E-0011     6.159E-0011     1.131E-0010    134.1490
  554.3000     2.378E-0011     6.144E-0011     1.127E-0010    134.2942
  554.8000     2.372E-0011     6.129E-0011     1.124E-0010    134.4394
  555.3000     2.365E-0011     6.114E-0011     1.120E-0010    134.5847
  555.8000     2.359E-0011     6.099E-0011     1.117E-0010    134.7301
  556.3000     2.352E-0011     6.084E-0011     1.113E-0010    134.8756
  556.8000     2.346E-0011     6.070E-0011     1.109E-0010    135.0212
  557.3000     2.340E-0011     6.055E-0011     1.106E-0010    135.1668
  557.8000     2.334E-0011     6.040E-0011     1.102E-0010    135.3125
  558.3000     2.327E-0011     6.026E-0011     1.099E-0010    135.4582
  558.8000     2.321E-0011     6.011E-0011     1.095E-0010    135.6041
  559.3000     2.315E-0011     5.997E-0011     1.092E-0010    135.7500
  559.8000     2.309E-0011     5.982E-0011     1.088E-0010    135.8959
  560.3000     2.302E-0011     5.968E-0011     1.085E-0010    136.0420
  560.8000     2.296E-0011     5.954E-0011     1.081E-0010    136.1881
  561.3000     2.290E-0011     5.939E-0011     1.078E-0010    136.3343
  561.8000     2.284E-0011     5.925E-0011     1.074E-0010    136.4806
  562.3000     2.278E-0011     5.911E-0011     1.071E-0010    136.6269
  562.8000     2.272E-0011     5.897E-0011     1.068E-0010    136.7733
  563.3000     2.266E-0011     5.883E-0011     1.064E-0010    136.9198
  563.8000     2.260E-0011     5.868E-0011     1.061E-0010    137.0663
  564.3000     2.254E-0011     5.854E-0011     1.057E-0010    137.2129
  564.8000     2.248E-0011     5.840E-0011     1.054E-0010    137.3596
  565.3000     2.242E-0011     5.826E-0011     1.051E-0010    137.5064
  565.8000     2.236E-0011     5.812E-0011     1.047E-0010    137.6532
  566.3000     2.230E-0011     5.799E-0011     1.044E-0010    137.8001
  566.8000     2.224E-0011     5.785E-0011     1.041E-0010    137.9471
  567.3000     2.218E-0011     5.771E-0011     1.037E-0010    138.0942
  567.8000     2.212E-0011     5.757E-0011     1.034E-0010    138.2413
  568.3000     2.207E-0011     5.743E-0011     1.031E-0010    138.3885
  568.8000     2.201E-0011     5.730E-0011     1.027E-0010    138.5357
  569.3000     2.195E-0011     5.716E-0011     1.024E-0010    138.6831
  569.8000     2.189E-0011     5.702E-0011     1.021E-0010    138.8305
  570.3000     2.183E-0011     5.689E-0011     1.018E-0010    138.9780
  570.8000     2.178E-0011     5.675E-0011     1.014E-0010    139.1255
  571.3000     2.172E-0011     5.662E-0011     1.011E-0010    139.2731
  571.8000     2.166E-0011     5.648E-0011     1.008E-0010    139.4208
  572.3000     2.161E-0011     5.635E-0011     1.005E-0010    139.5686
  572.8000     2.155E-0011     5.622E-0011     1.002E-0010    139.7164
  573.3000     2.149E-0011     5.608E-0011     9.985E-0011    139.8643
  573.8000     2.144E-0011     5.595E-0011     9.953E-0011    140.0123
  574.3000     2.138E-0011     5.582E-0011     9.922E-0011    140.1603
  574.8000     2.133E-0011     5.568E-0011     9.890E-0011    140.3084
  575.3000     2.127E-0011     5.555E-0011     9.859E-0011    140.4566
  575.8000     2.121E-0011     5.542E-0011     9.828E-0011    140.6049
  576.3000     2.116E-0011     5.529E-0011     9.797E-0011    140.7532
  576.8000     2.110E-0011     5.516E-0011     9.766E-0011    140.9016
  577.3000     2.105E-0011     5.503E-0011     9.735E-0011    141.0501
  577.8000     2.100E-0011     5.490E-0011     9.704E-0011    141.1986
  578.3000     2.094E-0011     5.477E-0011     9.674E-0011    141.3472
  578.8000     2.089E-0011     5.464E-0011     9.643E-0011    141.4959
  579.3000     2.083E-0011     5.451E-0011     9.613E-0011    141.6447
  579.8000     2.078E-0011     5.438E-0011     9.583E-0011    141.7935
  580.3000     2.073E-0011     5.425E-0011     9.552E-0011    141.9424
  580.8000     2.067E-0011     5.413E-0011     9.522E-0011    142.0914
  581.3000     2.062E-0011     5.400E-0011     9.492E-0011    142.2404
  581.8000     2.057E-0011     5.387E-0011     9.462E-0011    142.3895
  582.3000     2.051E-0011     5.374E-0011     9.433E-0011    142.5387
  582.8000     2.046E-0011     5.362E-0011     9.403E-0011    142.6879
  583.3000     2.041E-0011     5.349E-0011     9.373E-0011    142.8372
  583.8000     2.035E-0011     5.337E-0011     9.344E-0011    142.9866
  584.3000     2.030E-0011     5.324E-0011     9.315E-0011    143.1361
  584.8000     2.025E-0011     5.312E-0011     9.285E-0011    143.2856
  585.3000     2.020E-0011     5.299E-0011     9.256E-0011    143.4352
  585.8000     2.015E-0011     5.287E-0011     9.227E-0011    143.5849
  586.3000     2.010E-0011     5.274E-0011     9.198E-0011    143.7346
  586.8000     2.004E-0011     5.262E-0011     9.169E-0011    143.8844
  587.3000     1.999E-0011     5.250E-0011     9.141E-0011    144.0343
  587.8000     1.994E-0011     5.237E-0011     9.112E-0011    144.1843
  588.3000     1.989E-0011     5.225E-0011     9.084E-0011    144.3343
  588.8000     1.984E-0011     5.213E-0011     9.055E-0011    144.4844
  589.3000     1.979E-0011     5.201E-0011     9.027E-0011    144.6346
  589.8000     1.974E-0011     5.189E-0011     8.998E-0011    144.7848
  590.3000     1.969E-0011     5.177E-0011     8.970E-0011    144.9351
  590.8000     1.964E-0011     5.165E-0011     8.942E-0011    145.0855
  591.3000     1.959E-0011     5.153E-0011     8.914E-0011    145.2359
  591.8000     1.954E-0011     5.141E-0011     8.887E-0011    145.3864
  592.3000     1.949E-0011     5.129E-0011     8.859E-0011    145.5370
  592.8000     1.944E-0011     5.117E-0011     8.831E-0011    145.6877
  593.3000     1.939E-0011     5.105E-0011     8.804E-0011    145.8384
  593.8000     1.934E-0011     5.093E-0011     8.776E-0011    145.9892
  594.3000     1.929E-0011     5.081E-0011     8.749E-0011    146.1400
  594.8000     1.925E-0011     5.069E-0011     8.721E-0011    146.2910
  595.3000     1.920E-0011     5.058E-0011     8.694E-0011    146.4420
  595.8000     1.915E-0011     5.046E-0011     8.667E-0011    146.5930
  596.3000     1.910E-0011     5.034E-0011     8.640E-0011    146.7442
  596.8000     1.905E-0011     5.022E-0011     8.613E-0011    146.8954
  597.3000     1.901E-0011     5.011E-0011     8.586E-0011    147.0467
  597.8000     1.896E-0011     4.999E-0011     8.560E-0011    147.1980
  598.3000     1.891E-0011     4.988E-0011     8.533E-0011    147.3495
  598.8000     1.886E-0011     4.976E-0011     8.507E-0011    147.5009
  599.3000     1.882E-0011     4.965E-0011     8.480E-0011    147.6525
  599.8000     1.877E-0011     4.953E-0011     8.454E-0011    147.8041
  600.3000     1.872E-0011     4.942E-0011     8.428E-0011    147.9558
  600.8000     1.868E-0011     4.930E-0011     8.401E-0011    148.1076
  601.3000     1.863E-0011     4.919E-0011     8.375E-0011    148.2594
  601.8000     1.858E-0011     4.908E-0011     8.349E-0011    148.4113
  602.3000     1.854E-0011     4.896E-0011     8.323E-0011    148.5633
  602.8000     1.849E-0011     4.885E-0011     8.298E-0011    148.7154
  603.3000     1.844E-0011     4.874E-0011     8.272E-0011    148.8675
  603.8000     1.840E-0011     4.863E-0011     8.246E-0011    149.0197
  604.3000     1.835E-0011     4.851E-0011     8.221E-0011    149.1719
  604.8000     1.831E-0011     4.840E-0011     8.195E-0011    149.3243
  605.3000     1.826E-0011     4.829E-0011     8.170E-0011    149.4766
  605.8000     1.822E-0011     4.818E-0011     8.145E-0011    149.6291
  606.3000     1.817E-0011     4.807E-0011     8.120E-0011    149.7816
  606.8000     1.813E-0011     4.796E-0011     8.094E-0011    149.9342
  607.3000     1.808E-0011     4.785E-0011     8.069E-0011    150.0869
  607.8000     1.804E-0011     4.774E-0011     8.044E-0011    150.2397
  608.3000     1.799E-0011     4.763E-0011     8.020E-0011    150.3925
  608.8000     1.795E-0011     4.752E-0011     7.995E-0011    150.5453
  609.3000     1.790E-0011     4.741E-0011     7.970E-0011    150.6983
  609.8000     1.786E-0011     4.730E-0011     7.946E-0011    150.8513
  610.3000     1.782E-0011     4.720E-0011     7.921E-0011    151.0044
  610.8000     1.777E-0011     4.709E-0011     7.897E-0011    151.1576
  611.3000     1.773E-0011     4.698E-0011     7.872E-0011    151.3108
  611.8000     1.769E-0011     4.687E-0011     7.848E-0011    151.4641
  612.3000     1.764E-0011     4.677E-0011     7.824E-0011    151.6174
  612.8000     1.760E-0011     4.666E-0011     7.800E-0011    151.7709
  613.3000     1.756E-0011     4.655E-0011     7.776E-0011    151.9244
  613.8000     1.751E-0011     4.645E-0011     7.752E-0011    152.0779
  614.3000     1.747E-0011     4.634E-0011     7.728E-0011    152.2316
  614.8000     1.743E-0011     4.624E-0011     7.704E-0011    152.3853
  615.3000     1.739E-0011     4.613E-0011     7.680E-0011    152.5391
  615.8000     1.734E-0011     4.603E-0011     7.657E-0011    152.6929
  616.3000     1.730E-0011     4.592E-0011     7.633E-0011    152.8468
  616.8000     1.726E-0011     4.582E-0011     7.610E-0011    153.0008
  617.3000     1.722E-0011     4.571E-0011     7.587E-0011    153.1548
  617.8000     1.718E-0011     4.561E-0011     7.563E-0011    153.3090
  618.3000     1.713E-0011     4.551E-0011     7.540E-0011    153.4631
  618.8000     1.709E-0011     4.540E-0011     7.517E-0011    153.6174
  619.3000     1.705E-0011     4.530E-0011     7.494E-0011    153.7717
  619.8000     1.701E-0011     4.520E-0011     7.471E-0011    153.9261
  620.3000     1.697E-0011     4.510E-0011     7.448E-0011    154.0806
  620.8000     1.693E-0011     4.499E-0011     7.425E-0011    154.2351
  621.3000     1.689E-0011     4.489E-0011     7.402E-0011    154.3897
  621.8000     1.685E-0011     4.479E-0011     7.380E-0011    154.5444
  622.3000     1.681E-0011     4.469E-0011     7.357E-0011    154.6991
  622.8000     1.677E-0011     4.459E-0011     7.335E-0011    154.8539
  623.3000     1.672E-0011     4.449E-0011     7.312E-0011    155.0088
  623.8000     1.668E-0011     4.439E-0011     7.290E-0011    155.1637
  624.3000     1.664E-0011     4.429E-0011     7.267E-0011    155.3187
  624.8000     1.660E-0011     4.419E-0011     7.245E-0011    155.4738
  625.3000     1.656E-0011     4.409E-0011     7.223E-0011    155.6290
  625.8000     1.653E-0011     4.399E-0011     7.201E-0011    155.7842
  626.3000     1.649E-0011     4.389E-0011     7.179E-0011    155.9395
  626.8000     1.645E-0011     4.379E-0011     7.157E-0011    156.0948
  627.3000     1.641E-0011     4.369E-0011     7.135E-0011    156.2502
  627.8000     1.637E-0011     4.360E-0011     7.114E-0011    156.4057
  628.3000     1.633E-0011     4.350E-0011     7.092E-0011    156.5613
  628.8000     1.629E-0011     4.340E-0011     7.070E-0011    156.7169
  629.3000     1.625E-0011     4.330E-0011     7.049E-0011    156.8726
  629.8000     1.621E-0011     4.321E-0011     7.027E-0011    157.0283
  630.3000     1.617E-0011     4.311E-0011     7.006E-0011    157.1842
  630.8000     1.614E-0011     4.301E-0011     6.984E-0011    157.3401
  631.3000     1.610E-0011     4.292E-0011     6.963E-0011    157.4960
  631.8000     1.606E-0011     4.282E-0011     6.942E-0011    157.6521
  632.3000     1.602E-0011     4.273E-0011     6.921E-0011    157.8082
  632.8000     1.598E-0011     4.263E-0011     6.900E-0011    157.9643
  633.3000     1.595E-0011     4.254E-0011     6.879E-0011    158.1206
  633.8000     1.591E-0011     4.244E-0011     6.858E-0011    158.2769
  634.3000     1.587E-0011     4.235E-0011     6.837E-0011    158.4332
  634.8000     1.583E-0011     4.225E-0011     6.816E-0011    158.5897
  635.3000     1.579E-0011     4.216E-0011     6.795E-0011    158.7462
  635.8000     1.576E-0011     4.206E-0011     6.775E-0011    158.9028
  636.3000     1.572E-0011     4.197E-0011     6.754E-0011    159.0594
  636.8000     1.568E-0011     4.188E-0011     6.734E-0011    159.2161
  637.3000     1.565E-0011     4.178E-0011     6.713E-0011    159.3729
  637.8000     1.561E-0011     4.169E-0011     6.693E-0011    159.5297
  638.3000     1.557E-0011     4.160E-0011     6.673E-0011    159.6866
  638.8000     1.554E-0011     4.151E-0011     6.652E-0011    159.8436
  639.3000     1.550E-0011     4.141E-0011     6.632E-0011    160.0007
  639.8000     1.546E-0011     4.132E-0011     6.612E-0011    160.1578
  640.3000     1.543E-0011     4.123E-0011     6.592E-0011    160.3150
  640.8000     1.539E-0011     4.114E-0011     6.572E-0011    160.4722
  641.3000     1.536E-0011     4.105E-0011     6.552E-0011    160.6295
  641.8000     1.532E-0011     4.096E-0011     6.532E-0011    160.7869
  642.3000     1.528E-0011     4.087E-0011     6.513E-0011    160.9444
  642.8000     1.525E-0011     4.078E-0011     6.493E-0011    161.1019
  643.3000     1.521E-0011     4.069E-0011     6.473E-0011    161.2595
  643.8000     1.518E-0011     4.060E-0011     6.454E-0011    161.4171
  644.3000     1.514E-0011     4.051E-0011     6.434E-0011    161.5749
  644.8000     1.511E-0011     4.042E-0011     6.415E-0011    161.7326
  645.3000     1.507E-0011     4.033E-0011     6.395E-0011    161.8905
  645.8000     1.504E-0011     4.024E-0011     6.376E-0011    162.0484
  646.3000     1.500E-0011     4.015E-0011     6.357E-0011    162.2064
  646.8000     1.497E-0011     4.006E-0011     6.338E-0011    162.3645
  647.3000     1.493E-0011     3.997E-0011     6.319E-0011    162.5226
  647.8000     1.490E-0011     3.989E-0011     6.299E-0011    162.6808
  648.3000     1.486E-0011     3.980E-0011     6.280E-0011    162.8390
  648.8000     1.483E-0011     3.971E-0011     6.262E-0011    162.9974
  649.3000     1.480E-0011     3.962E-0011     6.243E-0011    163.1558
  649.8000     1.476E-0011     3.954E-0011     6.224E-0011    163.3142
  650.3000     1.473E-0011     3.945E-0011     6.205E-0011    163.4728
  650.8000     1.469E-0011     3.936E-0011     6.186E-0011    163.6313
  651.3000     1.466E-0011     3.928E-0011     6.168E-0011    163.7900
  651.8000     1.463E-0011     3.919E-0011     6.149E-0011    163.9487
  652.3000     1.459E-0011     3.910E-0011     6.131E-0011    164.1075
  652.8000     1.456E-0011     3.902E-0011     6.112E-0011    164.2664
  653.3000     1.453E-0011     3.893E-0011     6.094E-0011    164.4253
  653.8000     1.449E-0011     3.885E-0011     6.076E-0011    164.5843
  654.3000     1.446E-0011     3.876E-0011     6.057E-0011    164.7434
  654.8000     1.443E-0011     3.868E-0011     6.039E-0011    164.9025
  655.3000     1.439E-0011     3.859E-0011     6.021E-0011    165.0617
  655.8000     1.436E-0011     3.851E-0011     6.003E-0011    165.2210
  656.3000     1.433E-0011     3.843E-0011     5.985E-0011    165.3803
  656.8000     1.429E-0011     3.834E-0011     5.967E-0011    165.5397
  657.3000     1.426E-0011     3.826E-0011     5.949E-0011    165.6992
  657.8000     1.423E-0011     3.818E-0011     5.931E-0011    165.8587
  658.3000     1.420E-0011     3.809E-0011     5.913E-0011    166.0183
  658.8000     1.416E-0011     3.801E-0011     5.896E-0011    166.1779
  659.3000     1.413E-0011     3.793E-0011     5.878E-0011    166.3377
  659.8000     1.410E-0011     3.784E-0011     5.860E-0011    166.4975
  660.3000     1.407E-0011     3.776E-0011     5.843E-0011    166.6573
  660.8000     1.404E-0011     3.768E-0011     5.825E-0011    166.8173
  661.3000     1.400E-0011     3.760E-0011     5.808E-0011    166.9773
  661.8000     1.397E-0011     3.752E-0011     5.790E-0011    167.1373
  662.3000     1.394E-0011     3.744E-0011     5.773E-0011    167.2975
  662.8000     1.391E-0011     3.735E-0011     5.756E-0011    167.4576
  663.3000     1.388E-0011     3.727E-0011     5.738E-0011    167.6179
  663.8000     1.385E-0011     3.719E-0011     5.721E-0011    167.7782
  664.3000     1.382E-0011     3.711E-0011     5.704E-0011    167.9386
  664.8000     1.378E-0011     3.703E-0011     5.687E-0011    168.0991
  665.3000     1.375E-0011     3.695E-0011     5.670E-0011    168.2596
  665.8000     1.372E-0011     3.687E-0011     5.653E-0011    168.4202
  666.3000     1.369E-0011     3.679E-0011     5.636E-0011    168.5809
  666.8000     1.366E-0011     3.671E-0011     5.619E-0011    168.7416
  667.3000     1.363E-0011     3.663E-0011     5.603E-0011    168.9024
  667.8000     1.360E-0011     3.655E-0011     5.586E-0011    169.0632
  668.3000     1.357E-0011     3.648E-0011     5.569E-0011    169.2242
  668.8000     1.354E-0011     3.640E-0011     5.553E-0011    169.3852
  669.3000     1.351E-0011     3.632E-0011     5.536E-0011    169.5462
  669.8000     1.348E-0011     3.624E-0011     5.519E-0011    169.7073
  670.3000     1.345E-0011     3.616E-0011     5.503E-0011    169.8685
  670.8000     1.342E-0011     3.609E-0011     5.487E-0011    170.0298
  671.3000     1.339E-0011     3.601E-0011     5.470E-0011    170.1911
  671.8000     1.336E-0011     3.593E-0011     5.454E-0011    170.3525
  672.3000     1.333E-0011     3.585E-0011     5.438E-0011    170.5139
  672.8000     1.330E-0011     3.578E-0011     5.422E-0011    170.6754
  673.3000     1.327E-0011     3.570E-0011     5.405E-0011    170.8370
  673.8000     1.324E-0011     3.562E-0011     5.389E-0011    170.9987
  674.3000     1.321E-0011     3.555E-0011     5.373E-0011    171.1604
  674.8000     1.318E-0011     3.547E-0011     5.357E-0011    171.3222
  675.3000     1.315E-0011     3.539E-0011     5.341E-0011    171.4840
  675.8000     1.312E-0011     3.532E-0011     5.325E-0011    171.6459
  676.3000     1.309E-0011     3.524E-0011     5.310E-0011    171.8079
  676.8000     1.306E-0011     3.517E-0011     5.294E-0011    171.9699
  677.3000     1.304E-0011     3.509E-0011     5.278E-0011    172.1321
  677.8000     1.301E-0011     3.502E-0011     5.262E-0011    172.2942
  678.3000     1.298E-0011     3.494E-0011     5.247E-0011    172.4565
  678.8000     1.295E-0011     3.487E-0011     5.231E-0011    172.6188
  679.3000     1.292E-0011     3.479E-0011     5.216E-0011    172.7811
  679.8000     1.289E-0011     3.472E-0011     5.200E-0011    172.9436
  680.3000     1.286E-0011     3.465E-0011     5.185E-0011    173.1061
  680.8000     1.284E-0011     3.457E-0011     5.169E-0011    173.2687
  681.3000     1.281E-0011     3.450E-0011     5.154E-0011    173.4313
  681.8000     1.278E-0011     3.443E-0011     5.139E-0011    173.5940
  682.3000     1.275E-0011     3.435E-0011     5.123E-0011    173.7568
  682.8000     1.272E-0011     3.428E-0011     5.108E-0011    173.9196
  683.3000     1.269E-0011     3.421E-0011     5.093E-0011    174.0825
  683.8000     1.267E-0011     3.413E-0011     5.078E-0011    174.2454
  684.3000     1.264E-0011     3.406E-0011     5.063E-0011    174.4085
  684.8000     1.261E-0011     3.399E-0011     5.048E-0011    174.5716
  685.3000     1.258E-0011     3.392E-0011     5.033E-0011    174.7347
  685.8000     1.256E-0011     3.385E-0011     5.018E-0011    174.8979
  686.3000     1.253E-0011     3.377E-0011     5.003E-0011    175.0612
  686.8000     1.250E-0011     3.370E-0011     4.988E-0011    175.2246
  687.3000     1.247E-0011     3.363E-0011     4.974E-0011    175.3880
  687.8000     1.245E-0011     3.356E-0011     4.959E-0011    175.5515
  688.3000     1.242E-0011     3.349E-0011     4.944E-0011    175.7150
  688.8000     1.239E-0011     3.342E-0011     4.930E-0011    175.8786
  689.3000     1.237E-0011     3.335E-0011     4.915E-0011    176.0423
  689.8000     1.234E-0011     3.328E-0011     4.900E-0011    176.2061
  690.3000     1.231E-0011     3.321E-0011     4.886E-0011    176.3699
  690.8000     1.229E-0011     3.314E-0011     4.872E-0011    176.5337
  691.3000     1.226E-0011     3.307E-0011     4.857E-0011    176.6977
  691.8000     1.223E-0011     3.300E-0011     4.843E-0011    176.8617
  692.3000     1.221E-0011     3.293E-0011     4.829E-0011    177.0257
  692.8000     1.218E-0011     3.286E-0011     4.814E-0011    177.1899
  693.3000     1.215E-0011     3.279E-0011     4.800E-0011    177.3541
  693.8000     1.213E-0011     3.272E-0011     4.786E-0011    177.5183
  694.3000     1.210E-0011     3.265E-0011     4.772E-0011    177.6827
  694.8000     1.207E-0011     3.258E-0011     4.758E-0011    177.8471
  695.3000     1.205E-0011     3.251E-0011     4.744E-0011    178.0115
  695.8000     1.202E-0011     3.245E-0011     4.730E-0011    178.1760
  696.3000     1.200E-0011     3.238E-0011     4.716E-0011    178.3406
  696.8000     1.197E-0011     3.231E-0011     4.702E-0011    178.5053
  697.3000     1.195E-0011     3.224E-0011     4.688E-0011    178.6700
  697.8000     1.192E-0011     3.218E-0011     4.674E-0011    178.8348
  698.3000     1.189E-0011     3.211E-0011     4.660E-0011    178.9996
  698.8000     1.187E-0011     3.204E-0011     4.647E-0011    179.1645
  699.3000     1.184E-0011     3.197E-0011     4.633E-0011    179.3295
  699.8000     1.182E-0011     3.191E-0011     4.619E-0011    179.4945
  700.3000     1.179E-0011     3.184E-0011     4.606E-0011    179.6596
  700.8000     1.177E-0011     3.177E-0011     4.592E-0011    179.8248
  701.3000     1.174E-0011     3.171E-0011     4.579E-0011    179.9900
  701.8000     1.172E-0011     3.164E-0011     4.565E-0011    180.1553
  702.3000     1.169E-0011     3.158E-0011     4.552E-0011    180.3207
  702.8000     1.167E-0011     3.151E-0011     4.538E-0011    180.4861
  703.3000     1.164E-0011     3.144E-0011     4.525E-0011    180.6516
  703.8000     1.162E-0011     3.138E-0011     4.512E-0011    180.8172
  704.3000     1.159E-0011     3.131E-0011     4.498E-0011    180.9828
  704.8000     1.157E-0011     3.125E-0011     4.485E-0011    181.1485
  705.3000     1.154E-0011     3.118E-0011     4.472E-0011    181.3142
  705.8000     1.152E-0011     3.112E-0011     4.459E-0011    181.4800
  706.3000     1.149E-0011     3.105E-0011     4.446E-0011    181.6459
  706.8000     1.147E-0011     3.099E-0011     4.433E-0011    181.8119
  707.3000     1.145E-0011     3.092E-0011     4.420E-0011    181.9779
  707.8000     1.142E-0011     3.086E-0011     4.407E-0011    182.1439
  708.3000     1.140E-0011     3.080E-0011     4.394E-0011    182.3101
  708.8000     1.137E-0011     3.073E-0011     4.381E-0011    182.4763
  709.3000     1.135E-0011     3.067E-0011     4.368E-0011    182.6425
