   KT           JONSWAP          OUR           ELFOUHAILY             WT  
  447.8000     4.510E-0011     4.209E-0011     3.797E-0011    105.0394
  448.3000     4.495E-0011     4.197E-0011     3.783E-0011    105.1687
  448.8000     4.480E-0011     4.186E-0011     3.769E-0011    105.2981
  449.3000     4.465E-0011     4.174E-0011     3.756E-0011    105.4276
  449.8000     4.450E-0011     4.163E-0011     3.742E-0011    105.5571
  450.3000     4.436E-0011     4.152E-0011     3.729E-0011    105.6867
  450.8000     4.421E-0011     4.141E-0011     3.716E-0011    105.8164
  451.3000     4.406E-0011     4.129E-0011     3.702E-0011    105.9462
  451.8000     4.392E-0011     4.118E-0011     3.689E-0011    106.0761
  452.3000     4.377E-0011     4.107E-0011     3.676E-0011    106.2060
  452.8000     4.363E-0011     4.096E-0011     3.663E-0011    106.3360
  453.3000     4.348E-0011     4.085E-0011     3.650E-0011    106.4661
  453.8000     4.334E-0011     4.074E-0011     3.637E-0011    106.5963
  454.3000     4.319E-0011     4.063E-0011     3.624E-0011    106.7265
  454.8000     4.305E-0011     4.052E-0011     3.611E-0011    106.8568
  455.3000     4.291E-0011     4.041E-0011     3.598E-0011    106.9872
  455.8000     4.277E-0011     4.030E-0011     3.585E-0011    107.1177
  456.3000     4.263E-0011     4.019E-0011     3.572E-0011    107.2483
  456.8000     4.249E-0011     4.008E-0011     3.559E-0011    107.3789
  457.3000     4.235E-0011     3.997E-0011     3.547E-0011    107.5096
  457.8000     4.221E-0011     3.987E-0011     3.534E-0011    107.6404
  458.3000     4.207E-0011     3.976E-0011     3.522E-0011    107.7712
  458.8000     4.194E-0011     3.965E-0011     3.509E-0011    107.9022
  459.3000     4.180E-0011     3.955E-0011     3.497E-0011    108.0332
  459.8000     4.166E-0011     3.944E-0011     3.484E-0011    108.1643
  460.3000     4.153E-0011     3.933E-0011     3.472E-0011    108.2955
  460.8000     4.139E-0011     3.923E-0011     3.460E-0011    108.4267
  461.3000     4.126E-0011     3.912E-0011     3.447E-0011    108.5580
  461.8000     4.112E-0011     3.902E-0011     3.435E-0011    108.6894
  462.3000     4.099E-0011     3.892E-0011     3.423E-0011    108.8209
  462.8000     4.086E-0011     3.881E-0011     3.411E-0011    108.9525
  463.3000     4.073E-0011     3.871E-0011     3.399E-0011    109.0841
  463.8000     4.059E-0011     3.860E-0011     3.387E-0011    109.2158
  464.3000     4.046E-0011     3.850E-0011     3.375E-0011    109.3476
  464.8000     4.033E-0011     3.840E-0011     3.363E-0011    109.4794
  465.3000     4.020E-0011     3.830E-0011     3.351E-0011    109.6114
  465.8000     4.007E-0011     3.819E-0011     3.339E-0011    109.7434
  466.3000     3.994E-0011     3.809E-0011     3.328E-0011    109.8755
  466.8000     3.982E-0011     3.799E-0011     3.316E-0011    110.0076
  467.3000     3.969E-0011     3.789E-0011     3.304E-0011    110.1399
  467.8000     3.956E-0011     3.779E-0011     3.293E-0011    110.2722
  468.3000     3.944E-0011     3.769E-0011     3.281E-0011    110.4046
  468.8000     3.931E-0011     3.759E-0011     3.269E-0011    110.5371
  469.3000     3.918E-0011     3.749E-0011     3.258E-0011    110.6696
  469.8000     3.906E-0011     3.739E-0011     3.247E-0011    110.8022
  470.3000     3.893E-0011     3.729E-0011     3.235E-0011    110.9350
  470.8000     3.881E-0011     3.719E-0011     3.224E-0011    111.0677
  471.3000     3.869E-0011     3.709E-0011     3.213E-0011    111.2006
  471.8000     3.856E-0011     3.699E-0011     3.201E-0011    111.3335
  472.3000     3.844E-0011     3.690E-0011     3.190E-0011    111.4665
  472.8000     3.832E-0011     3.680E-0011     3.179E-0011    111.5996
  473.3000     3.820E-0011     3.670E-0011     3.168E-0011    111.7328
  473.8000     3.808E-0011     3.660E-0011     3.157E-0011    111.8660
  474.3000     3.796E-0011     3.651E-0011     3.146E-0011    111.9993
  474.8000     3.784E-0011     3.641E-0011     3.135E-0011    112.1327
  475.3000     3.772E-0011     3.632E-0011     3.124E-0011    112.2662
  475.8000     3.760E-0011     3.622E-0011     3.113E-0011    112.3997
  476.3000     3.748E-0011     3.612E-0011     3.102E-0011    112.5333
  476.8000     3.736E-0011     3.603E-0011     3.092E-0011    112.6670
  477.3000     3.725E-0011     3.593E-0011     3.081E-0011    112.8008
  477.8000     3.713E-0011     3.584E-0011     3.070E-0011    112.9347
  478.3000     3.701E-0011     3.575E-0011     3.059E-0011    113.0686
  478.8000     3.690E-0011     3.565E-0011     3.049E-0011    113.2026
  479.3000     3.678E-0011     3.556E-0011     3.038E-0011    113.3366
  479.8000     3.667E-0011     3.546E-0011     3.028E-0011    113.4708
  480.3000     3.655E-0011     3.537E-0011     3.017E-0011    113.6050
  480.8000     3.644E-0011     3.528E-0011     3.007E-0011    113.7393
  481.3000     3.633E-0011     3.519E-0011     2.996E-0011    113.8737
  481.8000     3.621E-0011     3.509E-0011     2.986E-0011    114.0082
  482.3000     3.610E-0011     3.500E-0011     2.976E-0011    114.1427
  482.8000     3.599E-0011     3.491E-0011     2.966E-0011    114.2773
  483.3000     3.588E-0011     3.482E-0011     2.955E-0011    114.4120
  483.8000     3.576E-0011     3.473E-0011     2.945E-0011    114.5467
  484.3000     3.565E-0011     3.464E-0011     2.935E-0011    114.6816
  484.8000     3.554E-0011     3.455E-0011     2.925E-0011    114.8165
  485.3000     3.543E-0011     3.446E-0011     2.915E-0011    114.9515
  485.8000     3.533E-0011     3.437E-0011     2.905E-0011    115.0865
  486.3000     3.522E-0011     3.428E-0011     2.895E-0011    115.2217
  486.8000     3.511E-0011     3.419E-0011     2.885E-0011    115.3569
  487.3000     3.500E-0011     3.410E-0011     2.875E-0011    115.4922
  487.8000     3.489E-0011     3.401E-0011     2.865E-0011    115.6275
  488.3000     3.479E-0011     3.392E-0011     2.855E-0011    115.7630
  488.8000     3.468E-0011     3.384E-0011     2.845E-0011    115.8985
  489.3000     3.457E-0011     3.375E-0011     2.836E-0011    116.0341
  489.8000     3.447E-0011     3.366E-0011     2.826E-0011    116.1697
  490.3000     3.436E-0011     3.357E-0011     2.816E-0011    116.3055
  490.8000     3.426E-0011     3.349E-0011     2.807E-0011    116.4413
  491.3000     3.415E-0011     3.340E-0011     2.797E-0011    116.5772
  491.8000     3.405E-0011     3.331E-0011     2.788E-0011    116.7132
  492.3000     3.394E-0011     3.323E-0011     2.778E-0011    116.8492
  492.8000     3.384E-0011     3.314E-0011     2.769E-0011    116.9853
  493.3000     3.374E-0011     3.305E-0011     2.759E-0011    117.1215
  493.8000     3.364E-0011     3.297E-0011     2.750E-0011    117.2578
  494.3000     3.353E-0011     3.288E-0011     2.740E-0011    117.3941
  494.8000     3.343E-0011     3.280E-0011     2.731E-0011    117.5306
  495.3000     3.333E-0011     3.271E-0011     2.722E-0011    117.6670
  495.8000     3.323E-0011     3.263E-0011     2.712E-0011    117.8036
  496.3000     3.313E-0011     3.255E-0011     2.703E-0011    117.9403
  496.8000     3.303E-0011     3.246E-0011     2.694E-0011    118.0770
  497.3000     3.293E-0011     3.238E-0011     2.685E-0011    118.2138
  497.8000     3.283E-0011     3.230E-0011     2.676E-0011    118.3507
  498.3000     3.273E-0011     3.221E-0011     2.667E-0011    118.4876
  498.8000     3.263E-0011     3.213E-0011     2.658E-0011    118.6246
  499.3000     3.254E-0011     3.205E-0011     2.649E-0011    118.7617
  499.8000     3.244E-0011     3.196E-0011     2.640E-0011    118.8989
  500.3000     3.234E-0011     3.188E-0011     2.631E-0011    119.0361
  500.8000     3.224E-0011     3.180E-0011     2.622E-0011    119.1734
  501.3000     3.215E-0011     3.172E-0011     2.613E-0011    119.3108
  501.8000     3.205E-0011     3.164E-0011     2.604E-0011    119.4483
  502.3000     3.196E-0011     3.156E-0011     2.595E-0011    119.5859
  502.8000     3.186E-0011     3.148E-0011     2.587E-0011    119.7235
  503.3000     3.177E-0011     3.140E-0011     2.578E-0011    119.8612
  503.8000     3.167E-0011     3.132E-0011     2.569E-0011    119.9989
  504.3000     3.158E-0011     3.124E-0011     2.561E-0011    120.1368
  504.8000     3.148E-0011     3.116E-0011     2.552E-0011    120.2747
  505.3000     3.139E-0011     3.108E-0011     2.543E-0011    120.4127
  505.8000     3.130E-0011     3.100E-0011     2.535E-0011    120.5508
  506.3000     3.121E-0011     3.092E-0011     2.526E-0011    120.6889
  506.8000     3.111E-0011     3.084E-0011     2.518E-0011    120.8271
  507.3000     3.102E-0011     3.076E-0011     2.509E-0011    120.9654
  507.8000     3.093E-0011     3.068E-0011     2.501E-0011    121.1038
  508.3000     3.084E-0011     3.060E-0011     2.492E-0011    121.2422
  508.8000     3.075E-0011     3.053E-0011     2.484E-0011    121.3807
  509.3000     3.066E-0011     3.045E-0011     2.476E-0011    121.5193
  509.8000     3.057E-0011     3.037E-0011     2.467E-0011    121.6580
  510.3000     3.048E-0011     3.029E-0011     2.459E-0011    121.7967
  510.8000     3.039E-0011     3.022E-0011     2.451E-0011    121.9356
  511.3000     3.030E-0011     3.014E-0011     2.443E-0011    122.0744
  511.8000     3.021E-0011     3.007E-0011     2.435E-0011    122.2134
  512.3000     3.012E-0011     2.999E-0011     2.426E-0011    122.3524
  512.8000     3.003E-0011     2.991E-0011     2.418E-0011    122.4916
  513.3000     2.995E-0011     2.984E-0011     2.410E-0011    122.6307
  513.8000     2.986E-0011     2.976E-0011     2.402E-0011    122.7700
  514.3000     2.977E-0011     2.969E-0011     2.394E-0011    122.9093
  514.8000     2.969E-0011     2.961E-0011     2.386E-0011    123.0487
  515.3000     2.960E-0011     2.954E-0011     2.378E-0011    123.1882
  515.8000     2.951E-0011     2.946E-0011     2.370E-0011    123.3278
  516.3000     2.943E-0011     2.939E-0011     2.362E-0011    123.4674
  516.8000     2.934E-0011     2.931E-0011     2.355E-0011    123.6071
  517.3000     2.926E-0011     2.924E-0011     2.347E-0011    123.7469
  517.8000     2.917E-0011     2.917E-0011     2.339E-0011    123.8867
  518.3000     2.909E-0011     2.909E-0011     2.331E-0011    124.0267
  518.8000     2.900E-0011     2.902E-0011     2.323E-0011    124.1667
  519.3000     2.892E-0011     2.895E-0011     2.316E-0011    124.3068
  519.8000     2.884E-0011     2.887E-0011     2.308E-0011    124.4469
  520.3000     2.875E-0011     2.880E-0011     2.300E-0011    124.5871
  520.8000     2.867E-0011     2.873E-0011     2.293E-0011    124.7274
  521.3000     2.859E-0011     2.866E-0011     2.285E-0011    124.8678
  521.8000     2.851E-0011     2.859E-0011     2.278E-0011    125.0082
  522.3000     2.842E-0011     2.851E-0011     2.270E-0011    125.1488
  522.8000     2.834E-0011     2.844E-0011     2.262E-0011    125.2893
  523.3000     2.826E-0011     2.837E-0011     2.255E-0011    125.4300
  523.8000     2.818E-0011     2.830E-0011     2.248E-0011    125.5707
  524.3000     2.810E-0011     2.823E-0011     2.240E-0011    125.7116
  524.8000     2.802E-0011     2.816E-0011     2.233E-0011    125.8524
  525.3000     2.794E-0011     2.809E-0011     2.225E-0011    125.9934
  525.8000     2.786E-0011     2.802E-0011     2.218E-0011    126.1344
  526.3000     2.778E-0011     2.795E-0011     2.211E-0011    126.2755
  526.8000     2.770E-0011     2.788E-0011     2.203E-0011    126.4167
  527.3000     2.762E-0011     2.781E-0011     2.196E-0011    126.5580
  527.8000     2.755E-0011     2.774E-0011     2.189E-0011    126.6993
  528.3000     2.747E-0011     2.767E-0011     2.182E-0011    126.8407
  528.8000     2.739E-0011     2.760E-0011     2.175E-0011    126.9822
  529.3000     2.731E-0011     2.753E-0011     2.167E-0011    127.1237
  529.8000     2.723E-0011     2.747E-0011     2.160E-0011    127.2654
  530.3000     2.716E-0011     2.740E-0011     2.153E-0011    127.4071
  530.8000     2.708E-0011     2.733E-0011     2.146E-0011    127.5488
  531.3000     2.700E-0011     2.726E-0011     2.139E-0011    127.6907
  531.8000     2.693E-0011     2.719E-0011     2.132E-0011    127.8326
  532.3000     2.685E-0011     2.713E-0011     2.125E-0011    127.9746
  532.8000     2.678E-0011     2.706E-0011     2.118E-0011    128.1166
  533.3000     2.670E-0011     2.699E-0011     2.111E-0011    128.2588
  533.8000     2.663E-0011     2.693E-0011     2.104E-0011    128.4010
  534.3000     2.655E-0011     2.686E-0011     2.097E-0011    128.5432
  534.8000     2.648E-0011     2.679E-0011     2.090E-0011    128.6856
  535.3000     2.640E-0011     2.673E-0011     2.084E-0011    128.8280
  535.8000     2.633E-0011     2.666E-0011     2.077E-0011    128.9705
  536.3000     2.626E-0011     2.659E-0011     2.070E-0011    129.1131
  536.8000     2.618E-0011     2.653E-0011     2.063E-0011    129.2557
  537.3000     2.611E-0011     2.646E-0011     2.057E-0011    129.3985
  537.8000     2.604E-0011     2.640E-0011     2.050E-0011    129.5413
  538.3000     2.596E-0011     2.633E-0011     2.043E-0011    129.6841
  538.8000     2.589E-0011     2.627E-0011     2.036E-0011    129.8271
  539.3000     2.582E-0011     2.620E-0011     2.030E-0011    129.9701
  539.8000     2.575E-0011     2.614E-0011     2.023E-0011    130.1132
  540.3000     2.568E-0011     2.608E-0011     2.017E-0011    130.2563
  540.8000     2.561E-0011     2.601E-0011     2.010E-0011    130.3995
  541.3000     2.554E-0011     2.595E-0011     2.004E-0011    130.5428
  541.8000     2.546E-0011     2.588E-0011     1.997E-0011    130.6862
  542.3000     2.539E-0011     2.582E-0011     1.991E-0011    130.8297
  542.8000     2.532E-0011     2.576E-0011     1.984E-0011    130.9732
  543.3000     2.525E-0011     2.569E-0011     1.978E-0011    131.1168
  543.8000     2.518E-0011     2.563E-0011     1.971E-0011    131.2604
  544.3000     2.512E-0011     2.557E-0011     1.965E-0011    131.4042
  544.8000     2.505E-0011     2.551E-0011     1.958E-0011    131.5480
  545.3000     2.498E-0011     2.544E-0011     1.952E-0011    131.6919
  545.8000     2.491E-0011     2.538E-0011     1.946E-0011    131.8358
  546.3000     2.484E-0011     2.532E-0011     1.939E-0011    131.9799
  546.8000     2.477E-0011     2.526E-0011     1.933E-0011    132.1240
  547.3000     2.470E-0011     2.520E-0011     1.927E-0011    132.2681
  547.8000     2.464E-0011     2.513E-0011     1.921E-0011    132.4124
  548.3000     2.457E-0011     2.507E-0011     1.914E-0011    132.5567
  548.8000     2.450E-0011     2.501E-0011     1.908E-0011    132.7011
  549.3000     2.444E-0011     2.495E-0011     1.902E-0011    132.8456
  549.8000     2.437E-0011     2.489E-0011     1.896E-0011    132.9901
  550.3000     2.430E-0011     2.483E-0011     1.890E-0011    133.1347
  550.8000     2.424E-0011     2.477E-0011     1.884E-0011    133.2794
  551.3000     2.417E-0011     2.471E-0011     1.878E-0011    133.4241
  551.8000     2.411E-0011     2.465E-0011     1.872E-0011    133.5690
  552.3000     2.404E-0011     2.459E-0011     1.866E-0011    133.7138
  552.8000     2.397E-0011     2.453E-0011     1.860E-0011    133.8588
  553.3000     2.391E-0011     2.447E-0011     1.854E-0011    134.0039
  553.8000     2.384E-0011     2.441E-0011     1.848E-0011    134.1490
  554.3000     2.378E-0011     2.435E-0011     1.842E-0011    134.2942
  554.8000     2.372E-0011     2.429E-0011     1.836E-0011    134.4394
  555.3000     2.365E-0011     2.423E-0011     1.830E-0011    134.5847
  555.8000     2.359E-0011     2.418E-0011     1.824E-0011    134.7301
  556.3000     2.352E-0011     2.412E-0011     1.818E-0011    134.8756
  556.8000     2.346E-0011     2.406E-0011     1.812E-0011    135.0212
  557.3000     2.340E-0011     2.400E-0011     1.806E-0011    135.1668
  557.8000     2.334E-0011     2.394E-0011     1.801E-0011    135.3125
  558.3000     2.327E-0011     2.389E-0011     1.795E-0011    135.4582
  558.8000     2.321E-0011     2.383E-0011     1.789E-0011    135.6041
  559.3000     2.315E-0011     2.377E-0011     1.783E-0011    135.7500
  559.8000     2.309E-0011     2.371E-0011     1.778E-0011    135.8959
  560.3000     2.302E-0011     2.366E-0011     1.772E-0011    136.0420
  560.8000     2.296E-0011     2.360E-0011     1.766E-0011    136.1881
  561.3000     2.290E-0011     2.354E-0011     1.761E-0011    136.3343
  561.8000     2.284E-0011     2.349E-0011     1.755E-0011    136.4806
  562.3000     2.278E-0011     2.343E-0011     1.749E-0011    136.6269
  562.8000     2.272E-0011     2.337E-0011     1.744E-0011    136.7733
  563.3000     2.266E-0011     2.332E-0011     1.738E-0011    136.9198
  563.8000     2.260E-0011     2.326E-0011     1.733E-0011    137.0663
  564.3000     2.254E-0011     2.321E-0011     1.727E-0011    137.2129
  564.8000     2.248E-0011     2.315E-0011     1.722E-0011    137.3596
  565.3000     2.242E-0011     2.310E-0011     1.716E-0011    137.5064
  565.8000     2.236E-0011     2.304E-0011     1.711E-0011    137.6532
  566.3000     2.230E-0011     2.298E-0011     1.705E-0011    137.8001
  566.8000     2.224E-0011     2.293E-0011     1.700E-0011    137.9471
  567.3000     2.218E-0011     2.288E-0011     1.694E-0011    138.0942
  567.8000     2.212E-0011     2.282E-0011     1.689E-0011    138.2413
  568.3000     2.207E-0011     2.277E-0011     1.684E-0011    138.3885
  568.8000     2.201E-0011     2.271E-0011     1.678E-0011    138.5357
  569.3000     2.195E-0011     2.266E-0011     1.673E-0011    138.6831
  569.8000     2.189E-0011     2.260E-0011     1.668E-0011    138.8305
  570.3000     2.183E-0011     2.255E-0011     1.662E-0011    138.9780
  570.8000     2.178E-0011     2.250E-0011     1.657E-0011    139.1255
  571.3000     2.172E-0011     2.244E-0011     1.652E-0011    139.2731
  571.8000     2.166E-0011     2.239E-0011     1.647E-0011    139.4208
  572.3000     2.161E-0011     2.234E-0011     1.641E-0011    139.5686
  572.8000     2.155E-0011     2.228E-0011     1.636E-0011    139.7164
  573.3000     2.149E-0011     2.223E-0011     1.631E-0011    139.8643
  573.8000     2.144E-0011     2.218E-0011     1.626E-0011    140.0123
  574.3000     2.138E-0011     2.212E-0011     1.621E-0011    140.1603
  574.8000     2.133E-0011     2.207E-0011     1.616E-0011    140.3084
  575.3000     2.127E-0011     2.202E-0011     1.611E-0011    140.4566
  575.8000     2.121E-0011     2.197E-0011     1.605E-0011    140.6049
  576.3000     2.116E-0011     2.192E-0011     1.600E-0011    140.7532
  576.8000     2.110E-0011     2.186E-0011     1.595E-0011    140.9016
  577.3000     2.105E-0011     2.181E-0011     1.590E-0011    141.0501
  577.8000     2.100E-0011     2.176E-0011     1.585E-0011    141.1986
  578.3000     2.094E-0011     2.171E-0011     1.580E-0011    141.3472
  578.8000     2.089E-0011     2.166E-0011     1.575E-0011    141.4959
  579.3000     2.083E-0011     2.161E-0011     1.570E-0011    141.6447
  579.8000     2.078E-0011     2.156E-0011     1.565E-0011    141.7935
  580.3000     2.073E-0011     2.151E-0011     1.560E-0011    141.9424
  580.8000     2.067E-0011     2.145E-0011     1.555E-0011    142.0914
  581.3000     2.062E-0011     2.140E-0011     1.551E-0011    142.2404
  581.8000     2.057E-0011     2.135E-0011     1.546E-0011    142.3895
  582.3000     2.051E-0011     2.130E-0011     1.541E-0011    142.5387
  582.8000     2.046E-0011     2.125E-0011     1.536E-0011    142.6879
  583.3000     2.041E-0011     2.120E-0011     1.531E-0011    142.8372
  583.8000     2.035E-0011     2.115E-0011     1.526E-0011    142.9866
  584.3000     2.030E-0011     2.110E-0011     1.522E-0011    143.1361
  584.8000     2.025E-0011     2.105E-0011     1.517E-0011    143.2856
  585.3000     2.020E-0011     2.101E-0011     1.512E-0011    143.4352
  585.8000     2.015E-0011     2.096E-0011     1.507E-0011    143.5849
  586.3000     2.010E-0011     2.091E-0011     1.503E-0011    143.7346
  586.8000     2.004E-0011     2.086E-0011     1.498E-0011    143.8844
  587.3000     1.999E-0011     2.081E-0011     1.493E-0011    144.0343
  587.8000     1.994E-0011     2.076E-0011     1.488E-0011    144.1843
  588.3000     1.989E-0011     2.071E-0011     1.484E-0011    144.3343
  588.8000     1.984E-0011     2.066E-0011     1.479E-0011    144.4844
  589.3000     1.979E-0011     2.062E-0011     1.475E-0011    144.6346
  589.8000     1.974E-0011     2.057E-0011     1.470E-0011    144.7848
  590.3000     1.969E-0011     2.052E-0011     1.465E-0011    144.9351
  590.8000     1.964E-0011     2.047E-0011     1.461E-0011    145.0855
  591.3000     1.959E-0011     2.042E-0011     1.456E-0011    145.2359
  591.8000     1.954E-0011     2.038E-0011     1.452E-0011    145.3864
  592.3000     1.949E-0011     2.033E-0011     1.447E-0011    145.5370
  592.8000     1.944E-0011     2.028E-0011     1.443E-0011    145.6877
  593.3000     1.939E-0011     2.023E-0011     1.438E-0011    145.8384
  593.8000     1.934E-0011     2.019E-0011     1.434E-0011    145.9892
  594.3000     1.929E-0011     2.014E-0011     1.429E-0011    146.1400
  594.8000     1.925E-0011     2.009E-0011     1.425E-0011    146.2910
  595.3000     1.920E-0011     2.005E-0011     1.420E-0011    146.4420
  595.8000     1.915E-0011     2.000E-0011     1.416E-0011    146.5930
  596.3000     1.910E-0011     1.995E-0011     1.411E-0011    146.7442
  596.8000     1.905E-0011     1.991E-0011     1.407E-0011    146.8954
  597.3000     1.901E-0011     1.986E-0011     1.403E-0011    147.0467
  597.8000     1.896E-0011     1.982E-0011     1.398E-0011    147.1980
  598.3000     1.891E-0011     1.977E-0011     1.394E-0011    147.3495
  598.8000     1.886E-0011     1.972E-0011     1.390E-0011    147.5009
  599.3000     1.882E-0011     1.968E-0011     1.385E-0011    147.6525
  599.8000     1.877E-0011     1.963E-0011     1.381E-0011    147.8041
  600.3000     1.872E-0011     1.959E-0011     1.377E-0011    147.9558
  600.8000     1.868E-0011     1.954E-0011     1.372E-0011    148.1076
  601.3000     1.863E-0011     1.950E-0011     1.368E-0011    148.2594
  601.8000     1.858E-0011     1.945E-0011     1.364E-0011    148.4113
  602.3000     1.854E-0011     1.941E-0011     1.360E-0011    148.5633
  602.8000     1.849E-0011     1.936E-0011     1.355E-0011    148.7154
  603.3000     1.844E-0011     1.932E-0011     1.351E-0011    148.8675
  603.8000     1.840E-0011     1.927E-0011     1.347E-0011    149.0197
  604.3000     1.835E-0011     1.923E-0011     1.343E-0011    149.1719
  604.8000     1.831E-0011     1.919E-0011     1.339E-0011    149.3243
  605.3000     1.826E-0011     1.914E-0011     1.335E-0011    149.4766
  605.8000     1.822E-0011     1.910E-0011     1.330E-0011    149.6291
  606.3000     1.817E-0011     1.905E-0011     1.326E-0011    149.7816
  606.8000     1.813E-0011     1.901E-0011     1.322E-0011    149.9342
  607.3000     1.808E-0011     1.897E-0011     1.318E-0011    150.0869
  607.8000     1.804E-0011     1.892E-0011     1.314E-0011    150.2397
  608.3000     1.799E-0011     1.888E-0011     1.310E-0011    150.3925
  608.8000     1.795E-0011     1.884E-0011     1.306E-0011    150.5453
  609.3000     1.790E-0011     1.879E-0011     1.302E-0011    150.6983
  609.8000     1.786E-0011     1.875E-0011     1.298E-0011    150.8513
  610.3000     1.782E-0011     1.871E-0011     1.294E-0011    151.0044
  610.8000     1.777E-0011     1.867E-0011     1.290E-0011    151.1576
  611.3000     1.773E-0011     1.862E-0011     1.286E-0011    151.3108
  611.8000     1.769E-0011     1.858E-0011     1.282E-0011    151.4641
  612.3000     1.764E-0011     1.854E-0011     1.278E-0011    151.6174
  612.8000     1.760E-0011     1.850E-0011     1.274E-0011    151.7709
  613.3000     1.756E-0011     1.845E-0011     1.270E-0011    151.9244
  613.8000     1.751E-0011     1.841E-0011     1.266E-0011    152.0779
  614.3000     1.747E-0011     1.837E-0011     1.262E-0011    152.2316
  614.8000     1.743E-0011     1.833E-0011     1.258E-0011    152.3853
  615.3000     1.739E-0011     1.829E-0011     1.255E-0011    152.5391
  615.8000     1.734E-0011     1.824E-0011     1.251E-0011    152.6929
  616.3000     1.730E-0011     1.820E-0011     1.247E-0011    152.8468
  616.8000     1.726E-0011     1.816E-0011     1.243E-0011    153.0008
  617.3000     1.722E-0011     1.812E-0011     1.239E-0011    153.1548
  617.8000     1.718E-0011     1.808E-0011     1.235E-0011    153.3090
  618.3000     1.713E-0011     1.804E-0011     1.232E-0011    153.4631
  618.8000     1.709E-0011     1.800E-0011     1.228E-0011    153.6174
  619.3000     1.705E-0011     1.796E-0011     1.224E-0011    153.7717
  619.8000     1.701E-0011     1.792E-0011     1.220E-0011    153.9261
  620.3000     1.697E-0011     1.788E-0011     1.217E-0011    154.0806
  620.8000     1.693E-0011     1.784E-0011     1.213E-0011    154.2351
  621.3000     1.689E-0011     1.780E-0011     1.209E-0011    154.3897
  621.8000     1.685E-0011     1.775E-0011     1.205E-0011    154.5444
  622.3000     1.681E-0011     1.771E-0011     1.202E-0011    154.6991
  622.8000     1.677E-0011     1.767E-0011     1.198E-0011    154.8539
  623.3000     1.672E-0011     1.764E-0011     1.194E-0011    155.0088
  623.8000     1.668E-0011     1.760E-0011     1.191E-0011    155.1637
  624.3000     1.664E-0011     1.756E-0011     1.187E-0011    155.3187
  624.8000     1.660E-0011     1.752E-0011     1.183E-0011    155.4738
  625.3000     1.656E-0011     1.748E-0011     1.180E-0011    155.6290
  625.8000     1.653E-0011     1.744E-0011     1.176E-0011    155.7842
  626.3000     1.649E-0011     1.740E-0011     1.173E-0011    155.9395
  626.8000     1.645E-0011     1.736E-0011     1.169E-0011    156.0948
  627.3000     1.641E-0011     1.732E-0011     1.166E-0011    156.2502
  627.8000     1.637E-0011     1.728E-0011     1.162E-0011    156.4057
  628.3000     1.633E-0011     1.724E-0011     1.158E-0011    156.5613
  628.8000     1.629E-0011     1.720E-0011     1.155E-0011    156.7169
  629.3000     1.625E-0011     1.717E-0011     1.151E-0011    156.8726
  629.8000     1.621E-0011     1.713E-0011     1.148E-0011    157.0283
  630.3000     1.617E-0011     1.709E-0011     1.144E-0011    157.1842
  630.8000     1.614E-0011     1.705E-0011     1.141E-0011    157.3401
  631.3000     1.610E-0011     1.701E-0011     1.137E-0011    157.4960
  631.8000     1.606E-0011     1.697E-0011     1.134E-0011    157.6521
  632.3000     1.602E-0011     1.694E-0011     1.130E-0011    157.8082
  632.8000     1.598E-0011     1.690E-0011     1.127E-0011    157.9643
  633.3000     1.595E-0011     1.686E-0011     1.124E-0011    158.1206
  633.8000     1.591E-0011     1.682E-0011     1.120E-0011    158.2769
  634.3000     1.587E-0011     1.679E-0011     1.117E-0011    158.4332
  634.8000     1.583E-0011     1.675E-0011     1.113E-0011    158.5897
  635.3000     1.579E-0011     1.671E-0011     1.110E-0011    158.7462
  635.8000     1.576E-0011     1.667E-0011     1.107E-0011    158.9028
  636.3000     1.572E-0011     1.664E-0011     1.103E-0011    159.0594
  636.8000     1.568E-0011     1.660E-0011     1.100E-0011    159.2161
  637.3000     1.565E-0011     1.656E-0011     1.097E-0011    159.3729
  637.8000     1.561E-0011     1.653E-0011     1.093E-0011    159.5297
  638.3000     1.557E-0011     1.649E-0011     1.090E-0011    159.6866
  638.8000     1.554E-0011     1.645E-0011     1.087E-0011    159.8436
  639.3000     1.550E-0011     1.642E-0011     1.083E-0011    160.0007
  639.8000     1.546E-0011     1.638E-0011     1.080E-0011    160.1578
  640.3000     1.543E-0011     1.634E-0011     1.077E-0011    160.3150
  640.8000     1.539E-0011     1.631E-0011     1.074E-0011    160.4722
  641.3000     1.536E-0011     1.627E-0011     1.070E-0011    160.6295
  641.8000     1.532E-0011     1.623E-0011     1.067E-0011    160.7869
  642.3000     1.528E-0011     1.620E-0011     1.064E-0011    160.9444
  642.8000     1.525E-0011     1.616E-0011     1.061E-0011    161.1019
  643.3000     1.521E-0011     1.613E-0011     1.057E-0011    161.2595
  643.8000     1.518E-0011     1.609E-0011     1.054E-0011    161.4171
  644.3000     1.514E-0011     1.606E-0011     1.051E-0011    161.5749
  644.8000     1.511E-0011     1.602E-0011     1.048E-0011    161.7326
  645.3000     1.507E-0011     1.599E-0011     1.045E-0011    161.8905
  645.8000     1.504E-0011     1.595E-0011     1.041E-0011    162.0484
  646.3000     1.500E-0011     1.592E-0011     1.038E-0011    162.2064
  646.8000     1.497E-0011     1.588E-0011     1.035E-0011    162.3645
